                           x                ground state                 1st excited                 2nd excited
      0.7969924812030072E+01      0.3074263440436472E-27      0.3467097488089622E-25      0.2019282016870274E-23
      0.8070175438596490E+01      0.7337443830475098E-28      0.7450811623927138E-26      0.4385385655341738E-24
      0.8170426065162907E+01      0.1346771499694419E-28      0.1575957020392556E-26      0.9375270866271827E-25
      0.8270676691729321E+01      0.2637785925163133E-29      0.3226443063975828E-27      0.1976933376449703E-25
      0.8370927318295738E+01      0.6358602571881097E-30      0.8299779027381678E-28      0.4180602728799808E-26
      0.8471177944862156E+01      0.1069288819146221E-29      0.1334196457281598E-28      0.8384612384612048E-27
      0.8571428571428569E+01      0.4838382617442356E-30      0.2405912169208895E-29      0.1509170313891475E-27
      0.8671679197994987E+01      0.5262919696976598E-31      0.1623507458843236E-34      0.2723627541658439E-28
      0.8771929824561401E+01      0.8849960495845402E-30      0.6941515891021084E-32      0.5030334439165816E-29
      0.8872180451127818E+01      0.3450866471499555E-30      0.9726567591036819E-31      0.4379672584295189E-29
      0.8972431077694235E+01      0.3799575846885672E-30      0.1594281733385113E-29      0.1017131302567674E-29
      0.9072681704260649E+01      0.7247991146104489E-30      0.7650169862986294E-31      0.2929709351561941E-31
      0.9172932330827066E+01      0.1122697305352237E-31      0.4557390127532893E-30      0.7048582945193756E-31
      0.9273182957393480E+01      0.2549241899192149E-31      0.2643105191163175E-31      0.3755890633720076E-31
      0.9373433583959898E+01      0.6720993971111523E-32      0.2980392779435434E-32      0.8433521474183423E-31
      0.9473684210526315E+01      0.8689457410603177E-35      0.2029497281812578E-30      0.5179695735414443E-31
      0.9573934837092729E+01      0.5078072003355059E-31      0.8005972016890560E-30      0.2080382181069605E-30
      0.9674185463659146E+01      0.2264464812649517E-31      0.1388197945379612E-31      0.6730966633022378E-30
      0.9774436090225564E+01      0.1764127937000337E-30      0.1676211586555374E-30      0.2892426424711808E-31
      0.9874686716791977E+01      0.3779139607545588E-31      0.1651932600404893E-30      0.2972461124202034E-30
      0.9974937343358395E+01      0.1192734258253423E-29      0.6481692390755221E-31      0.2641063556905433E-31
      0.1007518796992481E+02      0.1676733111640397E-30      0.8500955124838471E-32      0.2223526032253602E-31
      0.1017543859649123E+02      0.6093492699427942E-32      0.1201684920346533E-30      0.6202958298826976E-30
      0.1027568922305764E+02      0.4003003465591573E-30      0.4270427013662741E-32      0.2884863029205975E-32
      0.1037593984962406E+02      0.3991217867490059E-30      0.1541318246886106E-30      0.7938711464123770E-31
      0.1047619047619047E+02      0.9844273263236558E-32      0.5629031950950273E-31      0.5618804174690461E-31
      0.1057644110275689E+02      0.5752496580091203E-32      0.1660624486181143E-30      0.6659405230381906E-31
      0.1067669172932331E+02      0.1100334745539935E-31      0.7367024401819925E-31      0.4386150448527820E-30
      0.1077694235588972E+02      0.1596128541313009E-30      0.5048061864787915E-30      0.3131408450311911E-30
      0.1087719298245614E+02      0.4579774198795619E-30      0.1298843826191317E-32      0.6391922829382658E-31
      0.1097744360902255E+02      0.1255888824954460E-30      0.1371421020804469E-30      0.5475167612731875E-30
      0.1107769423558897E+02      0.1072277617232392E-30      0.4006661056332937E-30      0.1409261782228051E-34
      0.1117794486215539E+02      0.5707294311201384E-31      0.6171385805273094E-30      0.1284128559236112E-30
      0.1127819548872180E+02      0.2159946109002283E-30      0.2096038927823012E-32      0.3134140386414970E-31
      0.1137844611528822E+02      0.9707959977118045E-33      0.5729040841498390E-31      0.4011768762627591E-31
      0.1147869674185463E+02      0.4398299873806394E-30      0.1792392334060652E-30      0.1394602106370727E-30
      0.1157894736842105E+02      0.2104423881531425E-30      0.5413507363864292E-31      0.4835075577959125E-30
      0.1167919799498747E+02      0.1388675821664976E-30      0.3061251059213700E-30      0.2952300833531102E-30
      0.1177944862155388E+02      0.1906349919506010E-31      0.1611025230731915E-30      0.1147283576586469E-30
      0.1187969924812030E+02      0.6414450730010632E-31      0.5572716506234037E-31      0.4655933545212318E-31
      0.1197994987468671E+02      0.8712364920761074E-31      0.1025435516857198E-31      0.6701467269892863E-31
      0.1208020050125313E+02      0.1483978637534116E-30      0.6394091103845091E-33      0.3691221227015096E-32
      0.1218045112781954E+02      0.8270287212939358E-31      0.2995286388335942E-30      0.3351307067657054E-32
      0.1228070175438597E+02      0.1324243262382210E-30      0.9370569038927655E-31      0.2306285456966458E-30
      0.1238095238095238E+02      0.2723286373695870E-30      0.2716539788740786E-30      0.5535442432529039E-30
      0.1248120300751879E+02      0.9336137283841384E-32      0.4081236808179222E-30      0.2124973457048300E-31
      0.1258145363408521E+02      0.1828067297516394E-30      0.1123902000678505E-31      0.2506008625266254E-32
      0.1268170426065163E+02      0.1172900231448990E-30      0.2177867006701164E-30      0.7381711978319083E-33
      0.1278195488721804E+02      0.1391186311238730E-31      0.3637007595807586E-31      0.8487749156527292E-31
      0.1288220551378446E+02      0.2404763114088087E-31      0.2090225030380303E-31      0.1102048005656107E-30
      0.1298245614035088E+02      0.3421180998483017E-30      0.4638035934055605E-30      0.4471949606395292E-31
      0.1308270676691729E+02      0.9253772130575451E-31      0.1197563580057568E-30      0.6792968572810297E-32
      0.1318295739348370E+02      0.2233068023015829E-30      0.4691744325420786E-34      0.7887220896082078E-31
      0.1328320802005013E+02      0.3282695888436743E-31      0.2499139142989787E-33      0.4776375182310191E-31
      0.1338345864661654E+02      0.6543053537134931E-33      0.1098248815881489E-32      0.6287757551176782E-31
      0.1348370927318295E+02      0.9404196582770070E-31      0.1256456664002880E-31      0.2344661888067473E-30
      0.1358395989974937E+02      0.5888297515871378E-30      0.2863390648501740E-30      0.1711181473120256E-30
      0.1368421052631579E+02      0.5630104895095877E-30      0.5949478568548094E-31      0.8442021057346032E-32
      0.1378446115288220E+02      0.2332082241932539E-32      0.4776760255171003E-31      0.6329169664854032E-32
      0.1388471177944862E+02      0.4623386613184738E-31      0.4129871716558119E-32      0.1451234002715860E-30
      0.1398496240601504E+02      0.1842690589143474E-31      0.5239126013413013E-31      0.8808631585771617E-32
      0.1408521303258145E+02      0.3610124987785357E-31      0.3998469177951425E-31      0.1950866807311987E-30
      0.1418546365914787E+02      0.1886755962811516E-30      0.7122798507745105E-31      0.3061543628959617E-31
      0.1428571428571428E+02      0.6073961695343701E-31      0.7630712305432933E-32      0.4758749119002797E-31
      0.1438596491228070E+02      0.3840279731551866E-31      0.2700979134867872E-30      0.5744164483423507E-33
      0.1448621553884712E+02      0.1304555202747866E-31      0.8597630554459397E-33      0.2445554868699544E-31
      0.1458646616541353E+02      0.4537767187016160E-32      0.8236599208833955E-31      0.5335532464468796E-33
      0.1468671679197995E+02      0.4869826472612834E-31      0.4002950612610758E-31      0.6695727109813342E-31
      0.1478696741854636E+02      0.4132411291094993E-31      0.3121628938953853E-30      0.1122252542386346E-30
      0.1488721804511278E+02      0.6884619786443331E-31      0.7650825245601294E-32      0.1067273183428160E-32
      0.1498746867167920E+02      0.1394511582942493E-32      0.1537785639398969E-30      0.1180977622394938E-32
      0.1508771929824561E+02      0.9903873492904780E-31      0.1219993978235260E-30      0.1286059534448706E-30
      0.1518796992481203E+02      0.2147429512986877E-31      0.1728304216306339E-31      0.2478852461237574E-30
      0.1528822055137844E+02      0.1661385455382845E-30      0.1638435263201396E-31      0.1146944614536868E-32
      0.1538847117794486E+02      0.1247167273391703E-30      0.2266142443071851E-30      0.1285194873392036E-29
      0.1548872180451128E+02      0.1408526450791010E-30      0.3222711230978901E-31      0.3245289901202645E-31
      0.1558897243107769E+02      0.3426429146448821E-31      0.1404290678378144E-30      0.1253600389245991E-31
      0.1568922305764411E+02      0.4323084888537547E-31      0.7338915558660421E-31      0.8926672752291957E-32
      0.1578947368421053E+02      0.2268083004496516E-31      0.1320826553354920E-30      0.6921351522490988E-32
      0.1588972431077694E+02      0.5302221209333914E-32      0.1235443979691320E-30      0.2472259715133336E-30
      0.1598997493734336E+02      0.8834742808875105E-31      0.5932351333610389E-31      0.1560946279696583E-30
      0.1609022556390977E+02      0.9002175958768253E-32      0.1192478434866749E-30      0.1810868341473808E-32
      0.1619047619047619E+02      0.2317318594997651E-33      0.2983842897746595E-30      0.6770187380722805E-30
      0.1629072681704260E+02      0.3052477451017042E-30      0.1691057258945755E-31      0.8996638712427337E-34
      0.1639097744360902E+02      0.2194901714717793E-30      0.5582456393999726E-33      0.3537030625972426E-30
      0.1649122807017544E+02      0.1478500218712448E-30      0.1562623421462145E-31      0.3143977534814981E-31
      0.1659147869674185E+02      0.2878519197321817E-30      0.2964886308740427E-30      0.5091060930618279E-31
      0.1669172932330827E+02      0.7271963772165375E-30      0.9670893033311333E-33      0.4664909127406760E-30
      0.1679197994987469E+02      0.5143437638515198E-30      0.2504606107923495E-30      0.2632564338604923E-30
      0.1689223057644110E+02      0.4138429535825776E-31      0.4620337000123264E-31      0.7042953604897096E-31
      0.1699248120300751E+02      0.1900203368783941E-31      0.7964260420085340E-31      0.6281057833301948E-31
      0.1709273182957394E+02      0.3682990942759485E-30      0.4428096206776303E-30      0.1902692372943782E-33
      0.1719298245614035E+02      0.9374846747504632E-32      0.1493653560026912E-32      0.8925944565256429E-32
      0.1729323308270676E+02      0.2714732110394910E-30      0.1617212548361325E-33      0.3491537578235388E-30
      0.1739348370927318E+02      0.1280396626281075E-30      0.4033171057868734E-30      0.3928918361542506E-32
      0.1749373433583960E+02      0.1143570243716520E-30      0.1797871359936207E-30      0.3201909217081494E-32
      0.1759398496240601E+02      0.7359064575853875E-31      0.1920568048674217E-30      0.8411220608467294E-31
      0.1769423558897243E+02      0.1172032374584740E-30      0.1954939465122771E-35      0.2576122400375156E-30
      0.1779448621553885E+02      0.1206476893204659E-31      0.1326393110863332E-30      0.1801178356559999E-30
      0.1789473684210526E+02      0.8408811967274594E-30      0.4826295127528747E-30      0.5664297196626047E-31
      0.1799498746867167E+02      0.5604363628650068E-30      0.2836309377480515E-33      0.1302622835622431E-32
      0.1809523809523809E+02      0.1944471049395912E-31      0.1302092468153772E-30      0.4953340659414738E-30
      0.1819548872180451E+02      0.2204275619003241E-30      0.3145859027467624E-30      0.7480438458858994E-31
      0.1829573934837092E+02      0.9006893911791864E-30      0.8493968902010939E-30      0.4333309151982572E-32
      0.1839598997493734E+02      0.7404764843668031E-31      0.1903456239566479E-30      0.5218243957889576E-31
      0.1849624060150376E+02      0.1040218307366339E-32      0.4432090405451475E-32      0.1167643199567167E-30
      0.1859649122807017E+02      0.8289892896544604E-31      0.1029172567124287E-31      0.5338050991149998E-30
      0.1869674185463659E+02      0.1427830281773629E-30      0.3810784095331708E-31      0.1339052871213530E-31
      0.1879699248120301E+02      0.3832087788593004E-31      0.1395880992747880E-30      0.4912878069008551E-31
      0.1889724310776942E+02      0.1363820559413124E-30      0.9682466308064963E-32      0.9121358620936989E-32
      0.1899749373433584E+02      0.9006729650121849E-31      0.1471554422808437E-31      0.6862197524802062E-31
      0.1909774436090225E+02      0.3553794074775288E-30      0.1016741575466165E-31      0.7040848359654450E-31
      0.1919799498746867E+02      0.1032966067688283E-30      0.7255613816548619E-33      0.2419543602983899E-30
      0.1929824561403508E+02      0.5365111727132951E-31      0.6793766477020316E-31      0.2156336599566326E-31
      0.1939849624060150E+02      0.1180399850469102E-30      0.7178401138181982E-35      0.5476080160407275E-31
      0.1949874686716792E+02      0.8045738520144043E-33      0.5197742127401956E-32      0.3308280716015944E-34
      0.1959899749373433E+02      0.1564484350139741E-30      0.1475526670467260E-30      0.9050091187308809E-31
      0.1969924812030075E+02      0.2803282193277765E-34      0.9839951423111253E-31      0.6360606757517292E-30
      0.1979949874686717E+02      0.3772910285674857E-33      0.5029575006239885E-31      0.1771269387361047E-31
      0.1989974937343358E+02      0.5344659249646490E-32      0.2232479528234390E-32      0.5003730927387795E-31
      0.2000000000000000E+02      0.2817419848979537E-30      0.5356967060370851E-32      0.8039630031642818E-30
